Country Name	Indicator Name	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013
Lao PDR	Labor force, female (% of total labor force)	49.7528103877	49.8422180044	49.8990318139	50.029617157	50.1508115185	50.2486260022	50.2534968194	50.2362212292	50.1544471272	50.1615321278	50.2088559872	50.3038807509	50.4307275193	50.6262245979	50.7240617183	50.7660632716	50.7481836284	50.7486106001	50.5908520716	50.4308841369	50.3486971518	50.218482952	50.0973065229	
Latin America & Caribbean (all income levels)	Labor force, female (% of total labor force)	33.6883590098	34.4653120042	35.4234180105	35.6727748339	36.1618191213	36.8081169894	36.9659532875	37.5679686882	37.8635177232	38.3858842423	38.5827270793	38.9889748635	39.5024326125	39.7504291498	40.1531675715	40.4230551528	40.5289391556	40.784911982	40.8753807671	41.2095555459	41.3620954305	41.4710847719	41.6271140994	
Latin America & Caribbean (developing only)	Labor force, female (% of total labor force)	33.7027193282	34.5044928788	35.466301871	35.7027998602	36.2086472706	36.89165708	37.049335312	37.6543762118	37.9553513692	38.4833930915	38.6832887799	39.1057853715	39.6345179837	39.8628944566	40.2588505878	40.5208770944	40.6257793517	40.8802153956	40.9436815174	41.2760035736	41.3823867238	41.4733823617	41.6295181335	
Latvia	Labor force, female (% of total labor force)	49.6665149724	49.268897062	48.9715254462	48.6712576142	48.3333080205	48.0193389344	47.6437696927	48.4685218539	48.2337157742	47.569231866	48.0329357809	48.7745120371	48.6891491788	48.7780840855	48.2324719459	48.5153407386	48.5225879163	48.8572534755	49.1044041451	49.9096565694	50.347002917	50.0603762893	50.0019116438	
Least developed countries: UN classification	Labor force, female (% of total labor force)	44.0061303468	44.0273034469	43.9759001012	43.9085731131	43.8405665293	43.7615645847	43.7352515865	43.7709814542	43.7995148365	43.84770428	43.9199787356	44.0307229601	44.0976111071	44.180144174	44.2430707054	44.3279813225	44.4468444603	44.5474705034	44.6492283734	44.7495188009	44.8280840161	44.8756427694	44.9010933255	
Lebanon	Labor force, female (% of total labor force)	20.1536083253	20.3667577058	20.6938941929	21.1290008555	21.3863804395	21.6682090729	21.9176332135	22.040761065	22.2384277444	22.1769056622	22.1494928717	21.8715309597	21.6530885723	21.487596447	21.3326400496	21.4221241449	21.6188486594	21.9571627299	22.1749542423	22.5227710355	22.8898759302	23.2655464394	23.5986354946	
Lesotho	Labor force, female (% of total labor force)	47.8216486528	47.5812732444	47.3016211604	47.2297435727	47.1594008025	47.3814451484	47.6092792677	48.046177209	48.3656669292	48.8669268695	48.7974081375	48.5650273918	48.3189115116	48.0181356565	47.6995962572	47.3198789229	47.0992103494	46.7443777525	46.3912205646	46.3504865977	46.2361875512	46.042156021	45.8592461789	
Liberia	Labor force, female (% of total labor force)	47.190666081	47.3805371367	47.653719529	48.0841977088	48.2507880497	48.4811470451	48.5228408035	48.6368473789	48.8338894983	48.8688319473	48.9152405745	48.8822480068	48.8558489276	48.7477502752	48.7228652835	48.5310864546	48.3396660969	47.9841520141	47.795623364	47.7724743254	47.667208586	47.6437154005	47.5380184017	
Libya	Labor force, female (% of total labor force)	17.1537315847	17.8001092741	18.4212712792	19.1677445405	19.8743129286	20.7321006752	21.5903466976	22.5888985611	23.4847188866	24.4163347715	25.1515760316	25.7866909536	26.1409314698	26.5897494401	26.8473651803	27.0960409021	27.2894073883	27.3291197363	27.4290901375	27.5232628614	27.5334706511	27.8270800186	28.2745656128	
Liechtenstein	Labor force, female (% of total labor force)																								
Lithuania	Labor force, female (% of total labor force)	48.0516017183	47.935234071	47.7531580701	47.6549222961	47.5602285358	47.4630694329	47.3516381456	47.313238358	47.5710318833	48.8992651651	49.490881838	49.2400741213	48.8452743762	49.7034543987	48.9391308241	49.0717135748	49.4589842847	49.4620734658	49.5658153369	50.2903131537	50.5650685486	50.3184961679	50.4950952512	
Low & middle income	Labor force, female (% of total labor force)	38.4004863346	38.447657558	38.5218140995	38.5179892091	38.635239083	38.6590277561	38.6609576172	38.6810308789	38.7562663387	38.801625897	38.8089099377	38.9108292371	38.9744864949	39.0403407594	39.0802541645	39.1325432251	39.001921031	38.8938624535	38.7635127037	38.6500508397	38.5288664592	38.5397809803	38.5794894521	
Low income	Labor force, female (% of total labor force)	45.1988592981	45.2183653585	45.1532022331	45.0660243516	44.9946198845	44.9017398902	44.8458448672	44.8568522736	44.8529431768	44.8669956945	44.9456099146	45.0644295138	45.14152921	45.229406788	45.3106488038	45.4030485041	45.5353218039	45.6434134597	45.7549388254	45.8416952132	45.9103226042	45.9503367771	45.9729767077	
Lower middle income	Labor force, female (% of total labor force)	31.6346547197	31.6225288983	31.7479093834	31.9229302833	32.1522906907	32.056632732	32.0376907265	31.9773471284	32.1152325552	32.0790724855	32.0286629839	32.2235864977	32.3629617886	32.5829943213	32.8029280174	32.9901278271	32.6660532609	32.3581358347	32.0488804282	31.7171415325	31.4107158257	31.4609507655	31.5331128373	
Luxembourg	Labor force, female (% of total labor force)	34.7683423021	35.6133200495	37.1979311927	36.4560801279	37.2048585826	36.0671871924	36.7311502156	37.6670723866	37.7936502551	39.1586436689	39.7232709731	39.8736153525	40.270384149	40.8906820168	41.9908335863	42.3653560616	43.13574917	43.4765722529	43.4049190704	43.2585944086	43.4082142047	43.9581891865	44.4641727301	
Macao SAR, China	Labor force, female (% of total labor force)	40.5830553185	40.8184686553	41.776898367	42.0798159476	42.7951153324	42.5582994263	43.5037769308	43.6960041888	44.1750096586	44.7206835039	45.3398573638	45.7863196869	46.5808234804	46.2086573658	46.489073178	47.1417647242	47.246192476	48.1906698125	48.1846386047	48.7880719539	48.5126044097	48.4641418211	48.4192334479	
Macedonia, FYR	Labor force, female (% of total labor force)	38.8342957526	39.0037652754	39.0976466477	39.193159255	39.2999551474	39.3726690938	39.2398224778	38.9195582639	38.6747027101	38.4373356297	38.6137638258	38.891559399	39.1925035369	39.7337947527	39.1524449734	39.940145698	38.8622344071	39.5020023927	38.7977546749	38.4050652498	38.6293386884	39.317079938	39.0822907884	
Madagascar	Labor force, female (% of total labor force)	48.7297690979	48.8216787136	48.9100411056	48.9362866073	49.0170548591	49.0371720059	48.9954135796	48.9507526942	48.9620261692	48.8553072459	48.8058339681	48.8115920754	48.9908735319	48.9941567524	48.9417978793	49.0055774883	49.1401922676	49.2728285655	49.3471131784	49.3628849105	49.4879615439	49.4360764519	49.4382590834	
Malawi	Labor force, female (% of total labor force)	50.660772937	50.5909013485	50.5222352584	50.3912620919	50.3365904355	50.2360060358	50.2236419809	50.1657170941	50.1203642672	49.8916864076	49.6614918644	49.4294639152	49.1957348534	48.9631953435	48.7338975562	48.5068350348	49.9224461771	51.0862388329	51.8106192724	51.6971032419	51.5832804543	51.4088557712	51.29778956	
Malaysia	Labor force, female (% of total labor force)	34.6641054456	34.4987745782	34.4140592294	34.3396742329	34.2576574979	34.1586694522	33.9829477251	33.8515611081	33.7323926261	33.9723866637	35.0596303612	35.3241047766	35.6376444962	36.0624470579	36.4947546057	36.8342478643	37.2436975421	37.6441271895	38.0322326041	38.2541215558	38.3917339086	38.4860985615	38.559633386	
Maldives	Labor force, female (% of total labor force)	19.3570917218	20.8624313513	22.3777949621	24.0343894284	25.5123956799	27.0303334021	28.4659314691	29.8276162285	31.0765985029	32.4578449951	33.8074960328	35.1362898402	36.4369919309	37.7372590046	38.9654237407	40.1282555927	41.142003588	41.3570538311	41.5712017849	41.7048655216	41.9184335396	41.98609873	42.0553785285	
Mali	Labor force, female (% of total labor force)	37.9256257309	37.8964846896	37.4178534438	37.760906305	37.8148108208	37.6406781544	37.4998958115	37.2333214365	36.8958457239	36.7317532534	36.6222740331	35.9563598282	35.8212876827	35.4197875522	35.3860552995	35.7484880636	36.3143932861	36.6788365338	37.2975247766	37.7363206719	38.3436594319	38.3529856295	38.4894388735	
Malta	Labor force, female (% of total labor force)	26.530833189	27.1378559536	27.559833617	27.7879354671	27.730259945	28.0577576444	28.3339361637	28.724001488	29.2463584547	29.7689400164	30.3692848769	29.647527004	31.2427617475	30.8350784379	29.5855192819	31.1726780609	31.4070048309	32.7486278425	33.6808185812	33.8730651936	34.2661436025	34.8257745499	36.5956509594	
Marshall Islands	Labor force, female (% of total labor force)																								
Mauritania	Labor force, female (% of total labor force)	19.7327151746	20.1126134725	20.4033815494	20.3923653697	21.2180385004	20.9894804234	21.0899418627	22.0444601967	22.4510242444	22.5342570506	23.0837549445	23.5677932122	24.1926472232	24.412841135	24.7284319387	24.9458250871	23.951540307	25.1889136952	25.5015679266	26.2297748588	26.3982400536	26.4314553206	26.559690998	
Mauritius	Labor force, female (% of total labor force)	31.7271928045	31.7452691288	31.8898841468	32.3280128812	32.7417740952	32.964082664	33.2497913134	33.5428303551	33.9229974888	34.2149716445	34.4417607484	34.7166780346	34.6797414985	34.6938586824	34.6165831101	35.5922374297	35.9706676959	35.6607042892	36.3559477845	36.6187326338	37.4894992358	37.6596929281	37.774981581	
Mexico	Labor force, female (% of total labor force)	29.8965997226	29.8454410698	30.4886153599	31.3143497943	32.1607098938	33.3942174312	33.4688656729	34.4595950701	34.3263424329	34.0971535995	34.5075432257	34.2860821252	34.9171309749	34.8906136347	36.0716902488	36.427981118	36.8523651468	37.3232522897	37.6265749781	37.6581502164	37.8652436935	37.7999208784	38.500078367	
Micronesia, Fed. Sts.	Labor force, female (% of total labor force)																								
Middle East & North Africa (all income levels)	Labor force, female (% of total labor force)	18.4330357667	17.8718300687	18.0744239357	18.0622330663	18.4606840288	18.5626368408	18.7361768538	18.9559879974	19.225027016	19.6189653812	19.7879682915	19.7985533649	19.7226730086	20.2018102596	20.5248523125	20.7991037821	20.8253541115	21.1201510628	20.8436607427	20.8627648651	20.9776659832	21.0072753843	21.1207094991	
Middle East & North Africa (developing only)	Labor force, female (% of total labor force)	18.5577377115	17.8792354717	18.1994415645	18.1334926829	18.5185664344	18.4999093445	18.6260754291	18.7710135225	18.9634662096	19.2968346446	19.5073254089	19.5192880207	19.4582739668	20.0212746261	20.4279021709	20.771622131	20.8103749902	21.2336994521	20.9725399785	21.0405128175	21.2146469046	21.2959619477	21.4065009792	
Middle income	Labor force, female (% of total labor force)	37.4852525531	37.5279279805	37.6138690426	37.613294713	37.7501973549	37.7834587648	37.7870137289	37.8023730542	37.881993444	37.9278555255	37.9157322876	38.0068060773	38.0588523149	38.1126340803	38.1385562181	38.1772717595	37.9915897308	37.8338603467	37.6480189422	37.4840562819	37.3109018773	37.3047647182	37.3324579075	
Moldova	Labor force, female (% of total labor force)	48.7077918995	48.7154034441	48.723427844	48.7246081174	48.8837247572	48.9637829285	49.0460404471	49.1245150467	49.2876876024	49.5486575371	49.819132292	49.7666625226	50.462244554	50.0497147548	50.6924087668	51.209446348	48.8703601875	49.4865983355	49.4615302207	48.6773290266	48.8470602543	48.9333159645	49.315877547	
Monaco	Labor force, female (% of total labor force)																								
Mongolia	Labor force, female (% of total labor force)	46.6689532374	46.4746972469	46.3660563644	46.3911707072	46.4576333647	46.4819105982	46.4899233384	46.3907941329	46.3656937889	46.3620899044	46.3134562954	46.3835805542	46.4749746752	46.5823751124	46.5471446282	46.4294356366	46.47229055	46.4347885689	46.1801092687	45.8077583167	45.5845512599	45.6610438589	45.7378546739	
Montenegro	Labor force, female (% of total labor force)	42.4345283915	42.3044592268	42.1690599035	42.1836366383	42.2551628932	42.3215112658	42.5629115616	42.8524028988	43.1613794224	43.2542241713	43.4420801873	43.4325575026	43.3125691471	43.2596643123	43.2011099903	43.145259154	43.2749504296	43.5333162739	43.1741878053	43.4219575024	43.364408617	44.1966471875	44.0337972167	
Morocco	Labor force, female (% of total labor force)	25.1945400099	25.6283092882	25.5356227152	25.5902422512	26.2205167461	26.2276380474	26.9050712743	27.1930420331	27.8200797365	28.2527815157	27.6660363918	25.1517964881	24.9793107101	26.7051902055	27.5570001239	27.4640743422	27.1734219832	27.211448484	26.8898663958	26.398824007	26.7542713366	26.8206380691	26.9220273289	
Mozambique	Labor force, female (% of total labor force)	55.459276549	55.6965220624	56.0028230973	55.9578853627	55.9335113286	55.9611693169	55.9143103888	55.7859301088	55.4423120174	55.1067322749	54.9094588624	54.7877824825	54.6158678941	54.4505932037	54.2902968114	54.1249738761	54.0192627862	53.7868668959	53.6796313861	53.5124975516	53.3474834626	53.2493877141	53.029681852	
Myanmar	Labor force, female (% of total labor force)	49.5194109315	49.4515617741	49.4523589561	49.4497086388	49.4389823685	49.4184072047	49.3856714653	49.345198566	49.3092321177	49.3600555954	49.3073455955	49.3522910906	49.4216198099	49.5726971268	49.6585685012	49.7363833556	49.8045896992	49.798105565	49.9111358633	49.8804272682	49.8324444764	49.8981675262	49.8193594992	
Namibia	Labor force, female (% of total labor force)	44.7456152741	44.8777867656	44.9343331882	45.2747204959	45.3362528561	45.1962569493	45.0701495025	44.9419250225	44.7611658346	44.7036360483	44.5935236926	45.13453472	45.6024892449	46.148458492	46.6930609168	47.0558787643	47.5618864842	47.8961301749	48.2847514293	48.438917585	48.475495664	48.5550413667	48.6890912106	
Nepal	Labor force, female (% of total labor force)	47.4175675739	46.8730005865	46.03350612	45.182023849	44.5937862263	44.5377237317	45.0004055468	45.877485244	46.9278335242	47.9728158148	48.6089477838	48.9913983481	49.0690822086	49.0900347878	49.1625695039	49.2378944703	49.3787970669	49.6201081079	49.8837401053	50.211574273	50.4530653159	50.6708783749	50.8099811062	
Netherlands	Labor force, female (% of total labor force)	38.9259042027	39.2959167546	40.1716109697	40.466769671	40.9357547142	41.2594729398	41.6989985252	42.0504110199	42.2505570148	42.9398362277	43.1490500421	43.4760103548	43.5580818312	44.1916590067	44.3684761747	44.8374789948	45.0153350041	45.3183302166	45.5780129331	45.8000497964	45.8050952685	45.996409874	46.0796985055	
New Caledonia	Labor force, female (% of total labor force)	37.5298382106	37.9702998518	38.2721305172	38.5748670881	39.0219930306	39.4087397274	39.8045782467	39.9404608425	39.9420263182	40.1806937106	40.2543028214	40.262816353	40.2888040847	40.4485084199	40.5537327338	40.5897176419	40.5508016705	40.5375932657	40.4225432319	40.1759668768	39.9881926444	39.9734059393	40.015256748	
New Zealand	Labor force, female (% of total labor force)	43.180972132	43.4028778795	43.5129878135	43.4892021212	43.8237441934	44.063536413	44.5756061052	44.5972322532	44.8442606567	45.1421512045	45.2014087664	45.4568450952	45.6216831679	46.0067340067	45.9724341809	46.2594181134	46.2078942485	46.4172127595	46.6057925177	46.7074508117	46.7422981912	46.8220561002	47.1038569205	
Nicaragua	Labor force, female (% of total labor force)	30.27944772	30.011582076	29.7746049283	29.5331021995	29.2871609686	29.0369302343	29.7245109437	30.3529740541	31.1122873721	31.8146246264	32.5135032146	33.2092369415	33.9297821214	34.6179157605	35.3873408567	36.0951842129	36.8585798797	37.1624155826	37.404593638	37.6399949247	37.805200927	38.0197547021	38.2251523351	
Niger	Labor force, female (% of total labor force)	22.7882998698	23.6592480526	24.4921304579	25.3360829959	26.1898156507	26.9696848546	27.760004015	28.4344270773	29.2568526521	30.0319939598	30.8376394656	31.7418961194	31.3694737524	31.1915471137	30.940455239	30.8168390467	30.8178901538	30.8659142348	30.9133268543	30.9128399476	31.0385368128	31.0863695625	31.0563698827	
